Transmitted Packets	Received Packets	Loss(%)	SNR(-dB)	Quality(x/70)
10;10;0;58;52
10;10;0;64;46
10;10;0;63;47
10;10;0;37;70
10;10;0;45;65
10;10;0;69;41
10;10;0;66;44
10;10;0;64;46
10;10;0;45;65
10;10;0;64;46
